UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"478","126","88","1","","","5","3","15","0"
"24559","126","504","2","1","8","1","0","",""
"24536","126","21","0","","","3","1","",""
"25523","126","129","62","1","7","","","",""
"30041","126","14","0","1","11","","","",""
"7466","126","90","0","2","5","6","0","6","0"
"3697","126","27","6","","","1","0","1","0"
"36878","126","11","2","","","1","0","",""
"12778","126","393","0","1","11","","","",""
"16430","126","17","0","","","","","1","0"
"43856","126","66","1","","","2","0","",""
"44223","126","16","3","","","","","3","0"
"73569","126","7","5","","","1","0","",""
"78064","126","11","1","","","","","1","0"
"18380","126","79","0","","","2","0","6","1"
"70322","126","100","0","2","9","","","",""
"70191","126","28","0","","","2","0","",""
"21734","126","85","1","","","8","0","3","0"
"78204","126","103","0","1","11","3","7","2","10"
"78010","126","14","0","1","1","","","",""
"76347","126","25","0","1","11","","","",""
"62003","126","75","23","5","11","1","0","5","0"
"88516","126","17","1","","","1","0","2","0"
"10234","126","35","0","","","","","2","0"
"30582","126","51","1","1","7","3","0","1","0"
"56503","126","26","0","","","2","0","",""
"52892","126","16","0","","","3","0","",""
"4435","126","121","5","1","1","1","1","",""
"23737","126","103","0","1","11","","","",""
"1695","126","92","0","1","11","","","",""
"11437","125","97","45","2","8","5","5","4","1"
"75264","125","45","29","","","1","0","1","0"
"78324","125","18","2","","","1","0","",""
"21596","125","118","6","1","20","2","0","1","0"
"17101","125","60","2","","","","","4","0"
"42501","125","52","6","1","4","6","0","4","0"
"39536","125","44","2","","","","","1","0"
"13288","125","94","32","1","1","4","0","1","0"
"15620","125","179","1","2","-1","","","7","1"
"7499","125","167","5","","","10","0","1","1"
"30419","125","303","8","1","0","2","3","7","0"
"56299","125","30","3","","","","","4","0"
"5016","125","62","36","","","2","0","4","0"
"14257","125","118","3","","","1","0","2","0"
"7674","125","117","1","","","4","0","9","0"
"81978","125","18","1","","","1","0","1","1"
"3628","125","74","0","","","1","0","3","0"
"22390","125","36","0","","","","","6","2"
"47704","125","62","2","","","","","1","0"
"47345","125","116","3","","","2","3","1","0"
"45615","125","42","15","1","1","5","2","5","0"
"18801","125","102","13","","","4","2","1","1"
"22727","125","917","25","3","13","5","3","11","2"
"36014","125","152","5","1","1","13","0","4","2"
"36889","125","31","14","1","1","3","0","2","2"
"37419","125","64","3","","","1","0","",""
"35313","125","29","25","","","5","8","4","1"
"40847","125","92","42","","","6","5","2","0"
"10071","125","79","0","","","","","1","0"
"36661","125","17","2","","","","","3","0"
"39846","125","20","11","","","3","0","7","0"
"41373","125","19","9","","","","","2","0"
"30971","124","164","27","","","5","0","4","0"
"21290","124","36","0","","","2","2","3","4"
"57039","124","7","0","","","4","0","",""
"3849","124","385","6","5","13","4","2","7","1"
"6349","124","72","7","2","2","6","0","7","0"
"14494","124","236","0","4","3","1","0","3","1"
"5986","124","14","1","","","","","1","0"
"12886","124","29","0","","","1","1","",""
"8786","124","137","405","3","6","8","3","5","1"
"1607","124","40","0","","","1","0","1","0"
"40782","124","101","2","2","3","4","0","1","0"
"16012","124","132","14","1","-2","2","3","7","2"
"75761","124","12","46","","","1","0","",""
"69999","124","70","9","","","2","0","",""
"22468","124","35","0","","","2","0","",""
"21858","124","12","3","","","","","1","1"
"54783","124","44","1","2","3","","","4","2"
"33849","123","169","35","8","7","13","0","14","3"
"1585","123","31","0","1","1","1","0","1","0"
"1434","123","77","3","","","3","0","1","0"
"12774","123","42","0","","","","","1","0"
"41220","123","28","1","","","","","13","0"
"14371","123","82","0","","","2","0","3","0"
"10201","123","372","0","1","4","3","4","4","4"
"7527","123","22","1","","","2","0","",""
"47368","123","8","0","","","1","0","1","0"
"76548","123","13","2","","","1","0","1","0"
"75430","123","32","0","","","","","1","0"
"75614","123","30","6","","","","","2","2"
"47296","123","8","0","1","2","1","0","",""
"16062","123","79","0","","","1","0","6","0"
"70171","123","15","3","","","1","0","1","0"
"25763","123","16","0","","","2","2","1","0"
"4080","123","14","1","","","3","0","",""
"10264","123","46","2","","","1","0","2","0"
"15613","123","41","6","","","2","0","2","0"
"14534","123","33","2","","","1","0","1","0"
"12018","123","90","24","","","1","0","2","0"
"7814","123","41","1","","","2","0","1","0"
"6003","123","409","62","","","4","0","1","0"
"86573","123","44","6","","","","","1","0"
"11281","123","63","0","","","","","3","0"
"9462","123","63","2","1","0","","","1","0"
"39855","123","15","2","","","3","0","",""
"14226","123","217","33","2","7","2","3","2","0"
"13086","123","167","125","1","5","1","0","2","0"
"68230","123","36","4","","","","","1","0"
"35869","123","25","1","","","1","0","4","0"
"35968","123","69","38","","","1","0","2","0"
"30342","123","103","0","1","-1","8","0","1","0"
"54729","123","24","6","","","1","0","1","0"
"3579","123","109","15","5","61","","","",""
"1933","123","25","1","","","2","0","",""
"1680","123","41","17","","","3","0","2","0"
"21395","123","14","0","","","","","2","0"
"20684","123","29","0","","","2","0","1","0"
"41466","123","16","3","","","","","2","0"
"47147","123","98","2","4","5","3","0","",""
"80741","123","8","6","","","1","0","",""
"43134","123","233","11","","","3","2","",""
"18372","123","545","17","3","8","3","0","7","1"
"22443","123","19","0","","","3","0","",""
"49407","123","6","0","1","2","1","0","",""
"29928","123","69","46","","","2","0","1","0"
"34726","123","158","46","1","4","8","5","2","1"
"24400","123","157","5","","","1","2","1","1"
"21","123","133","0","1","4","","","",""
"83060","123","8","86","","","3","0","1","1"
"56980","123","43","5","1","3","1","0","2","0"
"36290","123","38","3","","","","","2","0"
"36006","123","6","2","","","","","2","0"
"61066","123","19","2","","","3","0","",""
"45764","123","28","1","","","1","0","1","0"
"45831","123","20","3","","","4","0","",""
"6114","123","109","0","1","0","1","0","1","0"
"54405","123","5","1","","","","","3","0"
"29495","123","17","3","","","1","0","",""
"2085","123","327","7","","","4","0","1","0"
"3692","123","244","9","","","4","0","6","0"
"1386","123","558","9","1","1","2","1","1","0"
"3441","123","108","1","","","3","1","12","0"
"50735","123","65","13","3","11","1","0","",""
"53035","123","5","0","","","","","1","0"
"36263","123","13","728","","","2","0","2","0"
"35981","123","15","13","","","","","2","0"
"14068","123","26","0","","","2","0","1","0"
"11263","123","140","1","","","3","1","1","1"
"31731","123","60","0","","","2","1","1","0"
"11850","123","436","1","1","1","2","0","2","1"
"11657","123","87","5","","","1","0","8","0"
"13556","123","105","1","1","6","","","3","0"
"4806","123","53","1","","","","","2","0"
"30201","123","3","0","","","","","1","0"
"34027","123","21","7","","","","","1","0"
"64619","123","11","1","","","2","0","1","0"
"16654","123","29","0","","","","","3","0"
"20903","123","46","1","","","","","2","0"
"18810","123","333","5","1","1","1","0","3","0"
"22498","123","48","3","","","","","3","0"
"85711","122","236","17","","","4","1","5","1"
"60561","122","2","1","","","1","0","",""
"83484","122","38","6","","","2","1","3","0"
"1468","122","151","6","2","0","5","0","12","0"
"76500","122","51","31","1","1","","","1","0"
"41562","122","87","9","","","1","0","4","0"
"7834","122","131","6","","","","","4","0"
"38104","122","155","13","4","8","1","0","5","0"
"22635","122","66","1","","","2","0","3","0"
"71254","122","56","5","","","","","1","0"
"54795","122","50","0","","","1","1","",""
"28070","122","85","4","","","2","0","",""
"10304","122","46","9","","","","","2","1"
"31437","122","151","4","2","4","5","2","3","0"
"51717","122","25","31","","","2","0","1","0"
"29818","122","49","27","1","0","7","0","4","1"
"54761","121","2","44","1","2","","","2","1"
"34696","121","13","0","1","12","","","",""
"4700","121","64","2","","","2","0","",""
"52954","121","84","19","4","23","3","5","",""
"27969","121","142","0","1","12","","","1","2"
"2402","121","115","3","2","46","","","",""
"50274","121","151","5","","","2","1","1","0"
"1765","121","58","0","1","12","","","1","1"
"663","121","38","1","","","","","2","0"
"1020","121","42","0","","","1","0","1","1"
"9844","121","61","1","","","1","0","2","0"
"8426","121","231","0","1","6","","","2","0"
"8090","121","33","0","1","12","","","",""
"8368","121","12","0","1","2","","","",""
"32424","121","59","0","","","3","0","4","1"
"40138","121","16","1","2","6","","","",""
"40155","121","17","0","1","2","","","",""
"44263","121","5","1","","","2","1","1","0"
"21242","121","36","0","1","1","1","0","",""
"44624","121","7","0","1","2","","","",""
"15981","121","18","33","","","1","0","1","0"
"42492","121","16","1","","","1","0","",""
"22332","121","5","3","","","1","0","1","0"
"22621","121","16","0","","","6","0","",""
"81434","121","19","12","","","","","1","1"
"78314","121","13","3","","","1","0","",""
"76451","121","5","0","","","1","0","",""
"47125","121","12","3","","","","","1","0"
"69763","121","31","0","","","4","0","2","0"
"44928","121","41","1","2","2","1","0","1","0"
"17596","121","272","11","","","4","0","3","0"
"21581","121","12","0","1","2","","","",""
"68830","121","75","1","1","2","","","",""
"70952","121","5","5","1","2","2","0","",""
"16628","121","280","0","2","5","4","0","2","0"
"6940","121","40","0","1","2","","","",""
"5523","121","76","0","1","0","3","0","",""
"8814","121","127","0","","","1","1","4","8"
"56779","121","30","55","2","12","","","2","1"
"36339","121","18","0","","","1","0","1","0"
"12105","121","68","7","4","10","","","2","4"
"12666","121","41","0","1","2","","","",""
"12230","121","333","0","1","12","","","",""
"13278","121","22","41","1","2","1","0","",""
"62402","121","13","0","1","2","","","",""
"24313","121","152","5","3","10","3","0","2","0"
"35873","121","50","0","1","2","","","",""
"58825","121","11","38","","","1","2","",""
"84528","121","47","0","1","2","","","",""
"4033","121","12","0","1","2","","","",""
"50580","121","3","1","1","2","","","",""
"6395","121","77","4","","","3","11","1","0"
"30161","121","66","0","1","12","","","",""
"1981","121","15","2","1","2","","","",""
"50773","121","35","62","","","2","0","",""
"50164","121","7","2","1","2","","","",""
"14527","121","64","0","3","10","","","4","1"
"39619","121","6","0","1","2","","","",""
"62425","121","131","0","1","12","","","",""
"36752","121","73","29","2","11","","","1","0"
"37104","121","11","0","1","12","","","",""
"20325","121","142","0","1","3","1","6","",""
"19322","121","31","6","1","2","","","",""
"21638","121","56","1","1","12","","","",""
"18618","121","15","1","","","2","0","5","0"
"41651","121","2","0","1","2","","","",""
"41632","121","17","29","1","2","","","4","6"
"75643","121","10","541","","","","","1","1"
"76036","121","3","0","1","2","","","",""
"44897","121","58","30","1","2","","","",""
"68370","121","19","4","","","1","0","",""
"14788","121","27","0","","","","","2","0"
"15238","121","98","0","1","12","","","",""
"49193","121","9","1","1","2","","","",""
"80160","121","15","0","1","2","","","",""
"47043","121","21","2","1","2","","","",""
"46348","121","21","17","","","3","0","",""
"47469","121","64","5","1","3","5","2","3","0"
"62668","121","8","0","","","3","0","",""
"64224","121","26","0","1","12","","","",""
"39254","121","70","0","1","2","","","",""
"11581","121","100","0","3","23","","","2","3"
"9040","121","119","3","1","2","","","1","0"
"85608","121","5","0","","","1","0","",""
"85181","121","21","2","1","2","3","0","1","0"
"61106","121","38","11","2","9","5","2","",""
"36824","121","28","4","1","1","1","0","",""
"9949","121","78","13","1","12","","","",""
"83191","121","14","1","","","1","0","3","0"
"490","121","48","2","","","1","0","",""
"24899","121","9","0","1","12","","","",""
"34691","121","6","2","","","1","0","",""
"66365","121","209","1","","","3","1","6","1"
"48671","121","17","0","","","1","0","",""
"48140","121","5","6","1","2","","","",""
"618","121","35","4","","","","","3","0"
"272","121","8","0","1","2","","","",""
"26252","121","45","1","1","155","","","1","0"
"1669","121","82","2","1","2","1","0","2","0"
"56669","121","25","4","2","6","","","2","0"
"35719","121","20","105","","","1","0","1","0"
"83392","121","35","1","","","2","0","1","0"
"4036","121","173","7","3","3","6","0","4","0"
"7803","121","49","0","","","3","0","1","0"
"8888","121","21","0","1","12","","","",""
"60991","121","73","2","1","12","","","",""
"32277","121","31","0","","","5","0","2","0"
"12147","121","77","13","2","4","","","",""
"11010","121","12","8","1","2","1","0","4","0"
"38084","121","23","0","","","1","0","",""
"32436","121","28","112","3","12","2","0","",""
"14213","121","6","0","1","2","","","",""
"13887","121","12","0","1","2","","","",""
"13075","121","38","0","1","2","","","",""
"10323","121","89","1","","","1","0","2","0"
"36150","121","13","4","","","1","0","1","0"
"31178","121","152","3","1","4","2","0","",""
"84240","121","11","0","1","12","1","1","",""
"13765","121","287","0","2","6","","","",""
"63850","121","38","3","1","1","1","1","1","0"
"66016","121","73","3","1","1","18","3","",""
"3703","121","24","0","1","12","","","",""
"27637","121","31","0","2","9","","","",""
"29935","121","284","10","3","8","7","0","3","1"
"55922","121","47","1","3","2","1","1","2","0"
"48102","121","10","1","","","1","0","1","0"
"44206","121","6","28","","","1","0","2","0"
"18228","121","78","1","","","","","2","0"
"65975","120","25","85","","","2","0","2","0"
"29916","120","309","188","","","2","0","",""
"7923","120","89","0","","","2","0","1","0"
"7456","120","193","4","2","5","2","1","3","0"
"12992","120","26","0","","","","","2","0"
"35946","120","29","7","1","1","2","0","2","0"
"50311","120","20","0","1","3","","","1","0"
"25017","120","84","2","1","4","3","0","1","0"
"23519","120","219","4","","","1","0","1","0"
"5548","120","138","59","2","12","2","0","1","0"
"15891","120","85","0","2","7","","","",""
"14462","120","122","4","1","0","3","0","8","0"
"16120","120","154","13","","","2","0","1","0"
"46237","120","40","3","","","7","0","5","0"
"19724","120","43","1","","","3","0","1","0"
"42160","120","81","0","","","2","0","5","0"
"12969","120","137","51","","","4","0","2","0"
"27570","120","104","5","","","3","0","5","0"
"56638","120","41","9","","","2","0","",""
"33122","120","32","7","","","","","3","0"
"14464","120","263","0","","","4","1","4","0"
"57454","120","39","47","","","","","1","0"
"5531","120","59","1","","","1","0","4","1"
"7049","120","65","0","","","1","0","3","0"
"8135","120","155","2","5","26","2","1","4","1"
"70326","120","21","5","","","","","1","0"
"22627","120","38","3","","","","","3","0"
"69681","120","28","3","","","2","0","",""
"81448","120","57","2","","","","","2","0"
"16321","120","1704","18","1","0","14","2","18","0"
"17760","120","226","19","","","1","0","",""
"13488","120","155","3","1","1","5","0","",""
"8867","120","212","0","","","","","2","0"
"23976","120","101","4","","","3","0","4","0"
"24041","120","84","3","1","2","7","0","2","0"
"4833","119","27","2","","","1","0","2","0"
"56115","119","5","1","","","","","2","0"
"7254","119","16","0","1","1","2","1","1","0"
"69709","119","84","2","4","7","2","0","3","1"
"16474","119","124","1","2","11","","","",""
"20402","119","46","5","1","1","","","",""
"62471","119","89","0","","","13","0","13","2"
"25007","119","14","1","","","","","1","0"
"15570","119","442","31","5","6","22","1","43","5"
"66929","119","11","0","1","1","","","",""
"12939","119","106","47","","","2","0","1","0"
"4415","119","173","47","","","4","0","2","0"
"22296","119","31","0","","","","","3","1"
"75760","119","8","0","","","","","3","0"
"47932","119","10","1","","","2","1","7","0"
"39028","119","13","0","","","1","0","",""
"11930","119","598","2","","","3","3","10","6"
"23880","119","32","0","","","","","1","0"
"30356","119","87","26","","","1","6","",""
"84353","119","21","2","","","","","1","0"
"2923","119","222","2","2","14","","","3","0"
"20212","119","19","0","1","1","","","",""
"61780","119","54","0","","","","","1","0"
"13490","118","73","4","1","3","1","2","3","0"
"60659","118","24","3","","","3","2","4","0"
"30610","118","148","1","1","0","3","0","2","0"
"82192","118","11","0","","","1","0","2","0"
"2416","118","24","2","","","4","0","2","0"
"23978","118","156","39","1","4","5","19","2","3"
"20692","118","224","28","4","10","5","0","3","1"
"19623","118","27","19","","","1","4","2","1"
"48342","118","5","6","","","1","0","1","0"
"45933","118","12","1","","","2","0","1","0"
"48924","118","38","1","","","1","0","6","0"
"16927","118","47","2","","","2","0","",""
"69540","118","15","11","","","","","1","0"
"20639","118","51","6","1","8","1","0","",""
"22309","118","23","4","","","1","0","1","0"
"22242","118","52","3","","","","","1","0"
"70264","118","2","4","","","1","0","",""
"43516","118","4","1","","","","","1","0"
"1191","118","689","17","2","9","2","1","3","0"
"34928","118","22","1","","","1","0","",""
"6858","118","156","83","","","11","8","8","1"
"4828","118","122","2","1","1","3","0","",""
"1761","118","16","0","","","1","0","1","0"
"1894","118","180","50","8","21","5","0","4","0"
"3716","118","19","1","","","1","0","2","0"
"12341","118","79","0","","","3","1","1","0"
"36254","118","17","0","2","4","","","",""
"50847","118","39","7","","","2","0","3","0"
"26723","118","43","0","","","","","2","0"
"41129","118","80","0","","","1","0","1","0"
"15910","118","27","1","","","","","2","0"
"57128","118","13","5","","","","","3","0"
"4770","118","71","0","","","1","0","",""
"75440","118","62","18","","","","","2","2"
"15581","118","66","2","","","1","0","",""
"68687","118","10","1","","","1","0","1","0"
"20821","118","106","4","","","1","1","1","0"
"47725","118","40","3","1","1","5","0","3","0"
"73756","118","8","1","","","","","2","0"
"44115","118","26","24","1","6","7","7","3","0"
"44965","118","21","2","","","6","0","1","0"
"42913","118","5","45","","","","","1","0"
"15877","118","11","0","1","10","1","0","1","0"
"6018","118","79","1","","","1","1","2","0"
"8875","118","44","6","","","1","0","6","4"
"38257","118","27","0","","","1","0","",""
"11427","118","26","7","","","","","3","0"
"61738","118","63","0","5","11","7","8","5","3"
"39300","118","8","18","","","1","0","",""
"32635","118","25","1","","","","","4","0"
"14716","118","3897","0","","","","","2","0"
"40379","118","30","35","","","3","0","2","0"
"84292","118","38","0","","","1","0","1","0"
"5544","118","63","1","","","1","0","2","0"
"2394","118","57","0","1","0","","","",""
"23975","118","41","0","","","","","1","0"
"3519","118","28","6","","","1","0","",""
"82649","118","18","8","","","1","0","1","0"
"6674","118","34","41","","","1","0","",""
"86475","118","13","0","","","3","0","",""
"7801","118","33","2","","","","","3","0"
"69898","118","18","1","","","1","0","",""
"71042","118","4","1","","","2","0","",""
"15935","118","75","37","","","6","0","4","0"
"49490","118","14","0","","","","","1","0"
"70847","118","13","2","","","2","0","1","0"
"48444","118","66","41","5","24","","","2","0"
"48009","118","83","12","","","1","0","1","0"
"9444","118","52","2","","","2","0","",""
"10763","118","169","3","3","16","","","3","1"
"61712","118","46","1","","","1","0","",""
"61771","118","38","6","","","4","0","2","0"
"62558","118","109","2","","","1","0","",""
"35197","118","25","0","","","","","2","0"
"50818","118","17","39","","","2","2","3","0"
"44967","117","120","17","","","9","0","4","2"
"45214","117","49","7","1","1","","","",""
"44077","117","14","1","","","1","0","",""
"6960","117","56","7","","","1","0","3","0"
"18305","117","123","0","","","1","0","2","0"
"10469","117","95","7","1","11","1","0","3","3"
"39489","117","37","52","","","","","1","0"
"56010","117","31","6","1","3","","","3","1"
"38836","117","9","26","","","4","0","",""
"18659","117","131","9","1","3","3","1","6","3"
"47948","117","443","3","","","1","0","1","0"
"69474","117","78","5","2","6","3","0","",""
"3195","117","170","6","","","5","0","4","0"
"62682","117","45","12","4","9","","","6","0"
"32467","117","165","35","2","4","6","6","12","1"
"12136","116","152","0","2","10","","","",""
"66952","116","13","4","","","1","0","",""
"88593","116","26","0","","","2","0","",""
"39668","116","37","6","","","4","1","",""
"61680","116","16","9","","","1","0","",""
"14082","116","106","0","","","6","4","1","0"
"14440","116","154","9","1","6","2","0","1","1"
"10354","116","255","0","1","10","","","",""
"24360","116","499","12","7","15","3","1","2","1"
"51500","116","22","0","1","10","","","",""
"33804","116","105","7","","","2","0","5","0"
"29590","116","342","0","1","10","","","",""
"65900","116","56","16","","","","","2","0"
"18126","116","116","0","1","2","1","0","3","0"
"17691","116","15","2","","","1","0","",""
"16181","116","25","1","1","1","1","0","1","0"
"19003","116","57","0","1","10","","","",""
"18931","116","72","2","4","8","3","0","",""
"43949","116","32","1","","","1","0","",""
"69967","116","19","2","","","2","0","1","0"
"44433","116","71","3","1","1","","","",""
"44598","116","8","5","","","2","0","",""
"19767","116","48","4","","","1","0","",""
"19751","116","77","0","1","10","","","",""
"70491","116","16","1","","","","","1","1"
"21157","116","5","1","","","2","0","",""
"71158","116","6","1","","","","","1","0"
"38136","116","58","43","1","3","","","1","0"
"9525","116","81","8","2","3","6","2","",""
"14939","116","46","0","","","1","0","4","1"
"61299","116","42","1","1","1","","","1","0"
"38878","116","73","9","1","10","","","",""
"52843","116","21","1","","","2","3","3","1"
"51363","116","23","8","","","2","0","",""
"23346","116","51","7","2","1","2","0","",""
"1470","116","22","0","1","0","","","",""
"51572","116","6","1","","","1","0","",""
"53211","116","8","0","1","10","","","",""
"7361","116","100","19","7","43","","","1","0"
"23606","116","33","2","","","3","0","",""
"1192","116","76","6","","","","","1","0"
"11570","116","180","0","7","9","","","3","5"
"14063","116","79","0","1","1","","","1","0"
"11322","116","60","0","1","10","","","",""
"57054","116","16","2","","","","","2","0"
"57448","116","20","2","","","3","0","",""
"37502","116","68","0","","","1","0","",""
"5254","116","41","3","2","8","","","1","0"
"47889","116","12","0","","","1","0","",""
"81412","116","4","2","","","2","0","2","0"
"46867","116","63","0","1","3","1","0","1","0"
"80092","116","10","0","1","0","1","0","2","0"
"511","116","56","0","1","82","","","1","0"
"22833","116","151","19","3","22","2","0","4","8"
"25106","116","32","0","3","10","","","",""
"2568","116","140","2","2","10","","","",""
"83153","116","11","3","","","","","2","0"
"82194","116","17","4","","","2","0","",""
"54367","116","10","0","","","2","0","1","0"
"34873","116","30","0","","","1","0","",""
"15429","116","21","0","1","0","","","1","0"
"12379","116","19","1","1","0","","","",""
"11301","116","30","2","3","10","1","4","",""
"11040","116","406","24","1","0","1","0","",""
"9421","116","121","15","","","4","0","2","0"
"57276","116","11","6","","","2","0","",""
"18538","116","47","2","","","","","1","0"
"16598","116","29","8","","","4","0","",""
"70572","116","66","3","","","3","1","",""
"17457","116","455","29","3","25","9","6","19","11"
"21035","116","14","0","","","1","0","",""
"44374","116","8","10","","","","","1","0"
"73530","116","70","80","","","","","1","0"
"45611","116","4","0","1","10","","","",""
"59279","116","84","4","1","0","1","0","2","0"
"84595","116","5","0","","","1","0","",""
"3875","116","151","1","","","7","1","4","0"
"4160","116","43","0","1","1","","","",""
"27824","116","3","0","1","10","","","",""
"890","116","66","13","3","7","1","0","3","0"
"7869","116","186","35","","","4","16","1","0"
"7727","116","25","0","3","30","","","",""
"31391","116","98","10","1","5","2","12","1","1"
"10267","116","490","5","2","10","","","",""
"14289","116","161","1","4","4","3","0","4","0"
"43861","116","45","4","","","3","2","",""
"43945","116","18","0","","","1","0","",""
"22399","116","17","3","","","2","0","",""
"16099","116","27","0","","","1","1","",""
"68670","116","13","4","","","2","0","",""
"43258","116","124","2","","","5","0","3","0"
"68953","116","4","0","1","10","","","1","2"
"22137","116","16","0","","","1","0","",""
"41539","116","53","15","","","1","0","",""
"15896","116","11","1","","","1","0","",""
"78273","116","95","0","5","10","25","24","24","6"
"78300","116","5","74","","","3","0","",""
"78416","116","12","1","","","","","2","0"
"76836","116","8","0","","","1","1","",""
"76029","116","39","0","1","0","","","",""
"47317","116","21","1","","","1","0","",""
"48838","116","11","1","1","1","","","",""
"49355","116","47","3","","","3","0","1","0"
"50759","116","11","0","1","10","","","",""
"35306","116","118","0","1","6","","","",""
"54475","116","52","1","","","1","0","1","0"
"30044","116","23","1","","","2","0","",""
"3268","116","63","0","","","1","0","1","0"
"2683","116","19","0","1","10","","","",""
"26524","116","35","0","1","10","","","",""
"39811","116","14","1","","","","","1","0"
"9543","116","43","2","","","","","1","0"
"57971","116","16","2","","","","","1","0"
"84759","116","45","0","","","1","0","1","0"
"10046","115","344","18","1","2","6","1","14","1"
"4856","115","369","5","3","6","3","0","4","0"
"42695","115","122","15","","","2","1","",""
"19318","115","106","0","","","1","0","3","0"
"17050","115","125","3","","","","","2","4"
"41592","115","34","1","","","2","0","1","1"
"39836","115","10","3","1","1","","","2","0"
"61815","115","128","6","","","2","0","1","0"
"22815","115","114","2","","","9","0","8","0"
"79949","115","108","13","","","5","2","",""
"18950","115","223","2","","","2","0","6","1"
"44192","115","69","4","","","3","1","1","1"
"4669","115","89","6","","","","","2","0"
"7827","115","53","2","1","4","","","2","0"
"16049","115","237","64","4","12","8","2","10","4"
"12709","115","95","6","1","3","1","0","2","0"
"56678","115","233","3","","","1","0","1","0"
"4544","115","607","2659","2","17","","","",""
"52890","115","143","238","","","6","6","10","44"
"9067","115","97","1","","","1","0","1","0"
"9762","114","299","46","1","2","2","1","1","0"
"32083","114","123","5","2","9","","","",""
"32316","114","45","12","1","2","1","0","1","3"
"4948","114","122","0","","","1","0","5","1"
"4055","114","164","1","","","2","6","1","0"
"24337","114","220","1","1","4","","","1","1"
"19838","114","113","11","1","0","6","1","6","0"
"29480","114","390","22","1","3","11","0","5","2"
"18965","114","104","0","2","4","3","2","2","1"
"20346","114","200","13","3","5","1","1","10","14"
"4061","114","959","5","9","7","2","0","16","13"
"42021","114","118","7","1","1","2","1","2","0"
"70816","114","3","2","","","","","1","0"
"76324","114","9","0","","","1","0","",""
"13373","114","38","4","1","0","2","0","8","0"
"85168","114","31","15","","","1","0","",""
"31771","114","349","7","","","4","0","3","1"
"18229","114","1155","0","","","3","0","3","0"
"44865","114","7","9","","","2","0","",""
"33322","114","20","3","1","6","","","1","0"
"5938","114","49","0","","","","","1","1"
"5058","114","14","0","","","2","0","",""
"51720","113","41","2","","","","","1","0"
"30027","113","10","0","","","3","0","3","0"
"33878","113","16","2","1","1","","","",""
"6146","113","17","1","","","","","1","0"
"82685","113","43","0","","","3","1","3","0"
"49998","113","10","0","","","1","0","1","2"
"10299","113","249","21","2","4","6","0","3","2"
"14585","113","38","1","","","1","0","1","0"
"66386","113","44","0","","","2","0","1","0"
"65916","113","31","5","","","","","1","0"
"45119","113","17","1","","","3","1","2","0"
"18613","113","60","1","","","","","3","3"
"48111","113","215","99","1","11","4","3","5","0"
"5203","113","28","521","","","2","2","",""
"38570","113","13","9","","","1","0","1","0"
"61349","113","21","3","","","2","0","2","0"
"13519","113","11","3","","","","","4","0"
"12773","113","286","1","","","1","0","1","1"
"1871","113","22","6","","","1","0","",""
"22728","113","42","0","","","1","3","1","0"
"26120","113","20","5","","","","","1","0"
"4092","113","182","9","4","37","1","0","2","0"
"6140","113","153","0","1","0","2","0","6","0"
"21966","113","18","0","1","1","2","0","2","0"
"44025","113","0","3","","","1","0","3","0"
"41863","113","11","0","","","1","0","",""
"68962","113","156","3","","","1","0","",""
"40216","113","3","0","1","1","","","",""
"70216","113","2","6","","","","","1","0"
"71234","113","20","0","","","","","1","0"
"47044","113","41","2","","","","","1","0"
"21685","113","71","0","","","4","0","2","0"
"48168","113","8","0","","","","","1","0"
"76335","113","378","2","2","6","","","",""
"36805","113","222","1","1","2","5","0","",""
"88160","113","6","1","","","1","0","1","0"
"15161","113","13","2","","","2","0","",""
"14308","113","18","0","","","","","1","0"
"39227","113","29","2","","","2","0","3","0"
"25080","113","360","2","","","7","0","9","1"
"25950","113","49","1","","","2","0","",""
"1825","113","67","0","","","","","1","0"
"78621","113","35","2","","","1","0","4","4"
"20411","113","53","0","1","3","","","4","0"
"15230","113","26","0","","","2","0","4","1"
"85222","113","182","9","","","5","0","1","0"
"5136","113","375","23","","","7","0","",""
"36408","113","54","1","","","2","0","",""
"5363","113","27","3","","","1","0","2","1"
"11378","113","81","0","","","","","2","0"
"12397","113","28","1","","","","","1","0"
"33298","113","6","7","","","","","1","0"
"38168","113","8","1","","","","","3","0"
"55","113","80","1","","","1","0","1","0"
"24107","113","84","8","","","","","1","0"
"26778","113","160","4","1","2","3","0","10","0"
"25544","113","128","24","1","4","","","1","1"
"59053","113","19","0","","","","","1","0"
"6190","113","19","0","","","","","1","0"
"75756","113","65","11","","","1","0","1","0"
"70331","113","8","0","","","","","4","0"
"17071","113","14","1","","","","","1","0"
"2111","113","35","2","","","1","0","3","0"
"5553","113","48","1","","","1","0","1","0"
"3491","113","76","3","","","1","0","2","0"
"82323","113","10","0","","","","","2","0"
"7702","113","30","0","","","1","0","1","0"
"36632","113","7","5","","","","","2","0"
"40886","113","65","3","","","1","0","",""
"63981","113","13","1","","","","","1","0"
"18755","113","63","3","3","10","1","1","2","0"
"68742","113","85","218","2","10","3","0","1","0"
"22880","113","116","0","1","4","1","0","",""
"1555","113","220","18","","","1","0","1","39"
